ID linije,Lista stanica
61A,"[2091, 2012, 7202, 5857, 6260, 6423, 6663, 5296, 6392, 477, 7670, 4519, 321, 374, 7187, 7648, 4375, 6751, 5396, 5596, 1458, 706, 7041, 2337, 5397, 3769, 2107, 6538, 6835, 3313, 5872, 2965, 365, 3731, 411, 7295, 7601, 7195, 633, 241, 967, 2301, 6939, 4698, 1837, 512, 3156, 6839, 1478, 651, 614, 6884, 4380, 1370, 4569, 6639, 1907, 7456, 5540, 2915, 7103, 6471, 4326, 519, 2999, 546, 4990, 6450, 6601, 2678, 2977, 3566, 6016, 5811, 4745, 542, 3142, 3130, 5630, 7449, 52, 4819, 3825, 0, 267, 4048, 5278, 4713, 275, 2798, 1753, 6263, 5260, 2824, 2702, 5975, 5271, 3506, 4255, 2218, 5440, 7246, 562, 4306, 1321, 3694, 2248, 2214, 5022, 6161, 4773, 3570, 1971, 7224, 5463, 5964, 2122, 2303, 5781, 5126, 6356, 6968, 2829, 3637, 5144, 5369, 3932, 3590, 1961, 4836, 6419, 4151, 724, 3891, 2273, 3679, 4479, 2695, 1409, 7161, 4146, 498, 2864, 5272, 978, 4045, 2179, 4678, 6126, 3663, 1945, 6391, 5062]"
61B,"[2091, 2012, 7202, 5857, 6260, 6423, 6663, 5296, 6392, 477, 7670, 4519, 321, 374, 7187, 7648, 4375, 6751, 5396, 5596, 1458, 706, 7041, 2337, 5397, 3769, 2107, 6538, 6835, 3313, 5872, 2965, 365, 3731, 411, 7295, 7601, 7195, 633, 241, 967, 2301, 6939, 4698, 1837, 512, 3156, 6839, 1478, 651, 614, 6884, 4380, 1370, 4569, 6639, 1907, 7456, 5540, 2915, 7103, 6471, 4326, 519, 2999, 546, 4990, 6450, 6601, 2678, 2977, 3566, 6016, 5811, 4745, 542, 3142, 3130, 5630, 7449, 52, 4819, 3825, 0, 267, 4048, 5278, 4713, 275, 2798, 1753, 6263, 5260, 2824, 2702, 5975, 5271, 3506, 4255, 2218, 5440, 7246, 562, 4306, 1321, 3694, 2248, 2214, 5022, 6161, 4773, 3570, 1971, 7224, 5463, 5964, 2122, 2303, 5781, 5126, 6356, 6968, 2829, 3637, 5144, 5369, 3932, 3590, 1961, 4836, 6419, 4151, 724, 3891, 2273, 3679, 4479, 2695, 1409, 7161, 4146, 498, 2864, 5272, 978, 4045, 2179, 4678, 6126, 3663, 1945, 6391, 5062]"
62A,"[205, 6206, 5086, 4677, 1418, 7015, 3139, 7417, 2404, 57, 93, 4301, 4305, 74, 5644, 3166, 6305, 1084, 3674, 5305, 5686, 1444, 1299, 4004, 4318, 701, 1531, 530, 2955, 6815, 535, 1169, 1343, 6513, 884, 3209, 7625, 7406, 5685, 7358, 4144, 6494, 1435, 657, 5879, 1047, 853, 5133, 6554, 6856, 3496, 381, 527, 461, 6908, 6738, 7540, 6795, 7018, 2499, 2060, 6903, 4127, 4178, 4851, 580, 4884, 4076, 7572, 902, 3628, 3719, 5854, 6980, 6721, 650, 7142, 3768, 36, 4786, 6400, 2440, 2919, 3898, 1470, 3398, 3331, 3018, 3472, 6926, 827, 6037, 3163, 693, 641, 5588, 3409, 6657, 3903, 7163, 4336, 2726, 7166, 3013, 44, 2147, 7116, 4921, 6145, 1239, 2944, 3112, 1026, 7227, 6073, 1241, 6919, 2361, 1177, 1198, 6096, 3973, 3198, 3542, 1522, 1339, 3261, 1389, 2393, 4731, 5834, 1450, 6508, 1319, 6871, 7579, 1574, 6246, 1608, 6821, 5652, 1660, 7179]"
62B,"[205, 6206, 5086, 4677, 1418, 7015, 3139, 7417, 2404, 57, 93, 4301, 4305, 74, 5644, 3166, 6305, 1084, 3674, 5305, 5686, 1444, 1299, 4004, 4318, 701, 1531, 530, 2955, 6815, 535, 1169, 1343, 6513, 884, 3209, 7625, 7406, 5685, 7358, 4144, 6494, 1435, 657, 5879, 1047, 853, 5133, 6554, 6856, 3496, 381, 527, 461, 6908, 6738, 7540, 6795, 7018, 2499, 2060, 6903, 4127, 4178, 4851, 580, 4884, 4076, 7572, 902, 3628, 3719, 5854, 6980, 6721, 650, 7142, 3768, 36, 4786, 6400, 2440, 2919, 3898, 1470, 3398, 3331, 3018, 3472, 6926, 827, 6037, 3163, 693, 641, 5588, 3409, 6657, 3903, 7163, 4336, 2726, 7166, 3013, 44, 2147, 7116, 4921, 6145, 1239, 2944, 3112, 1026, 7227, 6073, 1241, 6919, 2361, 1177, 1198, 6096, 3973, 3198, 3542, 1522, 1339, 3261, 1389, 2393, 4731, 5834, 1450, 6508, 1319, 6871, 7579, 1574, 6246, 1608, 6821, 5652, 1660, 7179]"
63A,"[1641, 2271, 6127, 2561, 1007, 6437, 2483, 1768, 2265, 2774, 2330, 1105, 4206, 2204, 2719, 391, 144, 4265, 4320, 440, 2748, 5221, 7150, 478, 5641, 785, 2825, 2079, 3014, 1366, 3676, 6381, 1513, 3053, 7125, 437, 4378, 2007, 7004, 1557, 5858, 608, 7556, 1504, 6912, 6383, 647, 7236, 5230, 3695, 1395, 6284, 3069, 2473, 809, 1376, 4188, 7419, 4965, 227, 7225, 252, 858, 6053, 7183, 7155, 731, 4606, 4902, 6406, 3536, 5102, 7239, 4893, 4270, 5844, 1587, 7356, 6146, 2474, 3933, 7420, 5342, 2421, 6090, 3641, 4492, 6660, 4200, 279, 2634, 1036, 1275, 2970, 3486, 2203, 1983, 2616, 2254, 5759, 4812, 2904, 7487, 423, 273, 3770, 7261, 1788, 1208, 942, 3848, 7467, 3114, 7437, 499, 6425, 6637, 1863, 3955, 6558, 1868, 5890, 603, 4592, 7503, 5778, 1368, 7259, 5241, 691, 4986, 3666, 428, 1524, 2893, 4525, 1691, 6542, 2717, 1127, 6981, 3748, 7497, 2907]"
63B,"[1641, 2271, 6127, 2561, 1007, 6437, 2483, 1768, 2265, 2774, 2330, 1105, 4206, 2204, 2719, 391, 144, 4265, 4320, 440, 2748, 5221, 7150, 478, 5641, 785, 2825, 2079, 3014, 1366, 3676, 6381, 1513, 3053, 7125, 437, 4378, 2007, 7004, 1557, 5858, 608, 7556, 1504, 6912, 6383, 647, 7236, 5230, 3695, 1395, 6284, 3069, 2473, 809, 1376, 4188, 7419, 4965, 227, 7225, 252, 858, 6053, 7183, 7155, 731, 4606, 4902, 6406, 3536, 5102, 7239, 4893, 4270, 5844, 1587, 7356, 6146, 2474, 3933, 7420, 5342, 2421, 6090, 3641, 4492, 6660, 4200, 279, 2634, 1036, 1275, 2970, 3486, 2203, 1983, 2616, 2254, 5759, 4812, 2904, 7487, 423, 273, 3770, 7261, 1788, 1208, 942, 3848, 7467, 3114, 7437, 499, 6425, 6637, 1863, 3955, 6558, 1868, 5890, 603, 4592, 7503, 5778, 1368, 7259, 5241, 691, 4986, 3666, 428, 1524, 2893, 4525, 1691, 6542, 2717, 1127, 6981, 3748, 7497, 2907]"
77A,"[7055, 3210, 4828, 593, 1932, 3320, 3148, 6670, 6584, 1871, 5656, 6688, 181, 6070, 660, 6617, 6573, 5924, 3220, 3847, 3052, 1859, 286, 222, 280, 5069, 6235, 5711, 4185, 6060, 2311, 6983, 1605, 3737, 5732, 3302, 3680, 6654, 1172, 524, 2921, 740, 4207, 7167, 7665, 4204, 604, 719, 6774, 190, 6325, 28, 684, 6602, 2685, 4918, 5726, 5035, 2581, 3652, 95, 2341, 6262, 6880, 2383, 2193, 3115, 6376, 4248, 5502, 4847, 4607, 4392, 7627, 1310, 4419, 1853, 7331, 4475, 121, 986, 2238, 6020, 399, 4121, 3931, 1790, 2768, 7451, 4673, 6928, 7523, 4588, 5793, 231, 1256, 1126, 6028, 540, 3629, 7504, 3039, 7184, 4984, 240, 26, 3303, 1624, 322, 7146, 2020, 4100, 3367, 384, 4771, 2628, 2094, 5259, 5683, 3236, 4229, 5017, 694, 7063, 63, 7071, 4153, 4897, 1027, 4755, 1821, 6633, 318, 1423, 6363, 891, 4247, 3359, 471, 5986, 6280, 3528, 4532, 2471, 5690, 6460, 3279, 426, 6861, 433, 5251, 5701, 7546, 4667, 4349, 3907, 1991, 6577, 4837, 7615, 4801, 201, 4928, 6967, 5317, 6764, 6907, 5027, 7210, 4340, 6307, 7188, 5097, 565, 1182, 5524, 1621, 5070, 6308, 7446, 1345, 2256, 626, 3021, 2234, 1148, 332, 4033, 2140, 2591, 1590, 673, 3543, 3664, 3660, 3602, 5353, 6102, 3913, 5209, 1554, 14, 1165, 5842, 595, 2348, 7581, 2142, 5938, 887, 6174, 3399, 1113, 3934, 114, 7030, 3899, 2891, 1626, 5700, 2372, 4490, 1893, 3444, 3304, 1953, 6321, 7219, 3165, 4872, 5951, 6409, 1092, 104, 2058]"
77B,"[7055, 3210, 4828, 593, 1932, 3320, 3148, 6670, 6584, 1871, 5656, 6688, 181, 6070, 660, 6617, 6573, 5924, 3220, 3847, 3052, 1859, 286, 222, 280, 5069, 6235, 5711, 4185, 6060, 2311, 6983, 1605, 3737, 5732, 3302, 3680, 6654, 1172, 524, 2921, 740, 4207, 7167, 7665, 4204, 604, 719, 6774, 190, 6325, 28, 684, 6602, 2685, 4918, 5726, 5035, 2581, 3652, 95, 2341, 6262, 6880, 2383, 2193, 3115, 6376, 4248, 5502, 4847, 4607, 4392, 7627, 1310, 4419, 1853, 7331, 4475, 121, 986, 2238, 6020, 399, 4121, 3931, 1790, 2768, 7451, 4673, 6928, 7523, 4588, 5793, 231, 1256, 1126, 6028, 540, 3629, 7504, 3039, 7184, 4984, 240, 26, 3303, 1624, 322, 7146, 2020, 4100, 3367, 384, 4771, 2628, 2094, 5259, 5683, 3236, 4229, 5017, 694, 7063, 63, 7071, 4153, 4897, 1027, 4755, 1821, 6633, 318, 1423, 6363, 891, 4247, 3359, 471, 5986, 6280, 3528, 4532, 2471, 5690, 6460, 3279, 426, 6861, 433, 5251, 5701, 7546, 4667, 4349, 3907, 1991, 6577, 4837, 7615, 4801, 201, 4928, 6967, 5317, 6764, 6907, 5027, 7210, 4340, 6307, 7188, 5097, 565, 1182, 5524, 1621, 5070, 6308, 7446, 1345, 2256, 626, 3021, 2234, 1148, 332, 4033, 2140, 2591, 1590, 673, 3543, 3664, 3660, 3602, 5353, 6102, 3913, 5209, 1554, 14, 1165, 5842, 595, 2348, 7581, 2142, 5938, 887, 6174, 3399, 1113, 3934, 114, 7030, 3899, 2891, 1626, 5700, 2372, 4490, 1893, 3444, 3304, 1953, 6321, 7219, 3165, 4872, 5951, 6409, 1092, 104, 2058]"
78A,"[2842, 3556, 5869, 6287, 4987, 713, 4936, 3940, 6875, 97, 169, 7452, 4169, 3036, 6323, 5462, 400, 7574, 3995, 4041, 5668, 2386, 5081, 1085, 3548, 263, 3167, 3892, 6956, 341, 6978, 2277, 6189, 2416, 1685, 1194, 5392, 7254, 695, 6080, 1236, 5541, 5002, 3034, 7271, 3271, 1817, 6180, 6846, 2644, 4071, 3135, 1024, 4212, 96, 5721, 1262, 331, 5038, 3170, 6817, 6190, 64, 1328, 3058, 4298, 4259, 2143, 4401, 613, 2603, 1594, 5996, 2109, 2436, 4339, 6354, 3440, 1758, 3216, 7022, 1427, 5553, 4284, 6691, 2454, 4054, 1123, 6650, 5495, 1277, 6022, 3230, 6746, 5185, 5405, 1895, 3124, 1498, 3259, 1628, 4849, 3607, 443, 1988, 7630, 4540, 7132, 7655, 1449, 1715, 998, 3298, 2740, 6062, 4661, 2703, 1025, 5398, 6844, 5932, 5635, 5228, 511, 3175, 3190, 6414, 5446, 820, 136, 6045, 6749, 1083, 4353, 6238, 6676, 1874, 3060, 506, 7396, 5479, 7010, 3726, 3669, 6918, 596, 4904, 2475, 2577, 6941, 7019, 5327, 6503, 1748, 4587, 4455, 6862, 4573, 4061, 7611, 5546, 4114, 3512, 7568, 1340, 5945, 4504, 5891, 4154, 7459, 5573, 7275, 413, 5089, 3773, 3852, 2412, 6424, 2373, 6405, 6025, 1501]"
78B,"[2842, 3556, 5869, 6287, 4987, 713, 4936, 3940, 6875, 97, 169, 7452, 4169, 3036, 6323, 5462, 400, 7574, 3995, 4041, 5668, 2386, 5081, 1085, 3548, 263, 3167, 3892, 6956, 341, 6978, 2277, 6189, 2416, 1685, 1194, 5392, 7254, 695, 6080, 1236, 5541, 5002, 3034, 7271, 3271, 1817, 6180, 6846, 2644, 4071, 3135, 1024, 4212, 96, 5721, 1262, 331, 5038, 3170, 6817, 6190, 64, 1328, 3058, 4298, 4259, 2143, 4401, 613, 2603, 1594, 5996, 2109, 2436, 4339, 6354, 3440, 1758, 3216, 7022, 1427, 5553, 4284, 6691, 2454, 4054, 1123, 6650, 5495, 1277, 6022, 3230, 6746, 5185, 5405, 1895, 3124, 1498, 3259, 1628, 4849, 3607, 443, 1988, 7630, 4540, 7132, 7655, 1449, 1715, 998, 3298, 2740, 6062, 4661, 2703, 1025, 5398, 6844, 5932, 5635, 5228, 511, 3175, 3190, 6414, 5446, 820, 136, 6045, 6749, 1083, 4353, 6238, 6676, 1874, 3060, 506, 7396, 5479, 7010, 3726, 3669, 6918, 596, 4904, 2475, 2577, 6941, 7019, 5327, 6503, 1748, 4587, 4455, 6862, 4573, 4061, 7611, 5546, 4114, 3512, 7568, 1340, 5945, 4504, 5891, 4154, 7459, 5573, 7275, 413, 5089, 3773, 3852, 2412, 6424, 2373, 6405, 6025, 1501]"
79A,"[1630, 232, 4406, 2377, 6818, 5096, 6629, 4348, 911, 5214, 2009, 5165, 3281, 7137, 4576, 4110, 5960, 5916, 7180, 4309, 3860, 5048, 325, 3603, 3436, 6198, 777, 7351, 7613, 4725, 2261, 7359, 1381, 3479, 4680, 3544, 6763, 3299, 2928, 1312, 4738, 877, 6208, 402, 3656, 1882, 1323, 5400, 3457, 3747, 3978, 7529, 6901, 3074, 4390, 3221, 3810, 82, 5737, 6349, 7398, 4444, 1833, 6295, 1403, 7105, 4545, 6378, 5219, 5192, 3395, 2968, 2841, 831, 6963, 3333, 628, 4165, 896, 2224, 7304, 1596, 6729, 4938, 5648, 5934, 2856, 1849, 5291, 3653, 649, 1796, 5137, 6229, 6485, 1186, 4875, 667, 124, 7536, 3217, 5952, 4526, 2948, 1998, 1045, 6850, 2687, 847, 1581, 3976, 3645, 5527, 1486, 1, 7039, 2484, 2402, 3420, 2275, 4566, 7593, 4964, 3758, 6002, 3857, 4546, 1906, 1503, 4159, 1304, 1233, 6994, 459, 1892, 2197, 1689, 1111, 3727, 5413, 7324, 3184, 2158, 1944, 5757, 6546, 6855, 2131, 4640, 5108, 2619, 1357, 2429, 3228, 58, 3082, 2266, 2998, 2660, 1098, 1415, 5307, 2189, 1294, 2498, 7320, 4141, 1883, 4261, 2102, 2119, 1737]"
79B,"[1630, 232, 4406, 2377, 6818, 5096, 6629, 4348, 911, 5214, 2009, 5165, 3281, 7137, 4576, 4110, 5960, 5916, 7180, 4309, 3860, 5048, 325, 3603, 3436, 6198, 777, 7351, 7613, 4725, 2261, 7359, 1381, 3479, 4680, 3544, 6763, 3299, 2928, 1312, 4738, 877, 6208, 402, 3656, 1882, 1323, 5400, 3457, 3747, 3978, 7529, 6901, 3074, 4390, 3221, 3810, 82, 5737, 6349, 7398, 4444, 1833, 6295, 1403, 7105, 4545, 6378, 5219, 5192, 3395, 2968, 2841, 831, 6963, 3333, 628, 4165, 896, 2224, 7304, 1596, 6729, 4938, 5648, 5934, 2856, 1849, 5291, 3653, 649, 1796, 5137, 6229, 6485, 1186, 4875, 667, 124, 7536, 3217, 5952, 4526, 2948, 1998, 1045, 6850, 2687, 847, 1581, 3976, 3645, 5527, 1486, 1, 7039, 2484, 2402, 3420, 2275, 4566, 7593, 4964, 3758, 6002, 3857, 4546, 1906, 1503, 4159, 1304, 1233, 6994, 459, 1892, 2197, 1689, 1111, 3727, 5413, 7324, 3184, 2158, 1944, 5757, 6546, 6855, 2131, 4640, 5108, 2619, 1357, 2429, 3228, 58, 3082, 2266, 2998, 2660, 1098, 1415, 5307, 2189, 1294, 2498, 7320, 4141, 1883, 4261, 2102, 2119, 1737]"
80A,"[1226, 270, 6535, 6687, 4613, 5358, 7120, 4476, 3270, 2722, 2549, 7603, 4155, 462, 131, 1401, 5078, 993, 309, 6507, 5134, 4866, 4156, 3504, 7127, 6783, 5312, 1528, 2728, 6163, 2293, 7560, 7013, 3278, 7294, 1421, 7023, 5279, 1577, 1884, 3861, 373, 4087, 3643, 3255, 1221, 2118, 5414, 5733, 6501, 1279, 2056, 2226, 621, 3888, 377, 207, 5233, 4266, 2664, 7438, 7383, 2249, 945, 3883, 6715, 2153, 7075, 5004, 727, 3741, 2725, 6685, 6772, 1749, 6222, 3173, 5268, 1335, 329, 7390, 4031, 6449, 1281, 6944, 3665, 5436, 6574, 5318, 2755, 112, 2459, 236, 7172, 1820, 3906, 1437, 1001, 2101, 7516, 6940, 6480, 1576, 1231, 7377, 5180, 618, 3923, 4420, 3989, 7064, 6270, 3686, 3751, 849, 5647, 4015, 4493, 7676, 3511, 5870, 3505, 3450, 6630, 6946, 3786, 5399, 1044, 6979, 3226, 4881, 6520, 1446, 6865, 4664, 4885, 7186, 5650, 3968, 5751, 468, 1571, 1075, 6755, 2010, 3473, 5567, 2002, 5839, 3605, 6667, 5615, 5528, 2251, 6077, 6586, 6651, 1293, 1201, 5266, 7344, 7052, 1533, 6603, 3199, 6165, 4480, 3841, 3831, 6822, 3419, 1351, 1613, 6261, 6110, 2646, 718, 5262]"
80B,"[1226, 270, 6535, 6687, 4613, 5358, 7120, 4476, 3270, 2722, 2549, 7603, 4155, 462, 131, 1401, 5078, 993, 309, 6507, 5134, 4866, 4156, 3504, 7127, 6783, 5312, 1528, 2728, 6163, 2293, 7560, 7013, 3278, 7294, 1421, 7023, 5279, 1577, 1884, 3861, 373, 4087, 3643, 3255, 1221, 2118, 5414, 5733, 6501, 1279, 2056, 2226, 621, 3888, 377, 207, 5233, 4266, 2664, 7438, 7383, 2249, 945, 3883, 6715, 2153, 7075, 5004, 727, 3741, 2725, 6685, 6772, 1749, 6222, 3173, 5268, 1335, 329, 7390, 4031, 6449, 1281, 6944, 3665, 5436, 6574, 5318, 2755, 112, 2459, 236, 7172, 1820, 3906, 1437, 1001, 2101, 7516, 6940, 6480, 1576, 1231, 7377, 5180, 618, 3923, 4420, 3989, 7064, 6270, 3686, 3751, 849, 5647, 4015, 4493, 7676, 3511, 5870, 3505, 3450, 6630, 6946, 3786, 5399, 1044, 6979, 3226, 4881, 6520, 1446, 6865, 4664, 4885, 7186, 5650, 3968, 5751, 468, 1571, 1075, 6755, 2010, 3473, 5567, 2002, 5839, 3605, 6667, 5615, 5528, 2251, 6077, 6586, 6651, 1293, 1201, 5266, 7344, 7052, 1533, 6603, 3199, 6165, 4480, 3841, 3831, 6822, 3419, 1351, 1613, 6261, 6110, 2646, 718, 5262]"
81A,"[4277, 6340, 4205, 7008, 2532, 1273, 507, 6297, 5984, 5867, 3644, 3350, 7559, 5543, 2078, 2206, 2139, 3032, 4894, 3700, 762, 2165, 2787, 6350, 3101, 2050, 4384, 4501, 5551, 1203, 5216, 48, 730, 2508, 771, 2160, 3191, 5450, 5113, 7664, 955, 4079, 7578, 6668, 2323, 7139, 6078, 6652, 2022, 1964, 5848, 7154, 7400, 2589, 287, 2783, 6898, 2329, 7520, 1867, 912, 1238, 5969, 3675, 6254, 3370, 1385, 5637, 7011, 5127, 5435, 3813, 3956, 7511, 616, 6000, 1388, 1447, 6109, 6640, 2376, 1558, 2769, 454, 5361, 1386, 6056, 7485, 750, 7149, 2936, 681, 3525, 926, 21, 5763, 4559, 4845, 1923, 4611, 6893, 6436, 5840, 3154, 1384, 5150, 2984, 5195, 6741, 655, 2237, 6737, 1006, 2712, 4941, 6382, 1651, 5428, 4521, 7531]"
81B,"[4277, 6340, 4205, 7008, 2532, 1273, 507, 6297, 5984, 5867, 3644, 3350, 7559, 5543, 2078, 2206, 2139, 3032, 4894, 3700, 762, 2165, 2787, 6350, 3101, 2050, 4384, 4501, 5551, 1203, 5216, 48, 730, 2508, 771, 2160, 3191, 5450, 5113, 7664, 955, 4079, 7578, 6668, 2323, 7139, 6078, 6652, 2022, 1964, 5848, 7154, 7400, 2589, 287, 2783, 6898, 2329, 7520, 1867, 912, 1238, 5969, 3675, 6254, 3370, 1385, 5637, 7011, 5127, 5435, 3813, 3956, 7511, 616, 6000, 1388, 1447, 6109, 6640, 2376, 1558, 2769, 454, 5361, 1386, 6056, 7485, 750, 7149, 2936, 681, 3525, 926, 21, 5763, 4559, 4845, 1923, 4611, 6893, 6436, 5840, 3154, 1384, 5150, 2984, 5195, 6741, 655, 2237, 6737, 1006, 2712, 4941, 6382, 1651, 5428, 4521, 7531]"
84A,"[76, 7073, 99, 6088, 4702, 1091, 1187, 5655, 6611, 7367, 550, 3944, 5160, 1765, 6285, 5563, 1227, 6913, 2146, 3484, 2866, 5796, 47, 107, 1035, 855, 2392, 89, 4547, 6658, 7403, 7553, 6181, 2700, 3710, 143, 3008, 2551, 3572, 5825, 3577, 4775, 3863, 1056, 6247, 3803, 2657, 467, 3244, 6030, 2819, 3266, 1992, 4572, 7256, 6410, 931, 5639, 5802, 4363, 7156, 1015, 7144, 2095, 7190, 2900, 3821, 7262, 4632, 5321, 4834, 1432, 6228, 266, 2713, 98, 1124, 3954, 5659, 2995, 3400, 1137, 12, 7206, 7026, 2411, 1508, 2943, 3524, 2838, 5384, 2578, 6769, 5474, 7111, 167, 7439, 2339, 5423, 4411, 4112, 6089, 6833, 5257, 7211, 7621, 1080, 5368, 4432, 274, 5344, 6393, 4271, 3344, 5263, 4776, 3877, 3227, 668, 4044, 1020, 6628, 734, 3832, 1756, 5293, 2548, 2423, 5058]"
84B,"[76, 7073, 99, 6088, 4702, 1091, 1187, 5655, 6611, 7367, 550, 3944, 5160, 1765, 6285, 5563, 1227, 6913, 2146, 3484, 2866, 5796, 47, 107, 1035, 855, 2392, 89, 4547, 6658, 7403, 7553, 6181, 2700, 3710, 143, 3008, 2551, 3572, 5825, 3577, 4775, 3863, 1056, 6247, 3803, 2657, 467, 3244, 6030, 2819, 3266, 1992, 4572, 7256, 6410, 931, 5639, 5802, 4363, 7156, 1015, 7144, 2095, 7190, 2900, 3821, 7262, 4632, 5321, 4834, 1432, 6228, 266, 2713, 98, 1124, 3954, 5659, 2995, 3400, 1137, 12, 7206, 7026, 2411, 1508, 2943, 3524, 2838, 5384, 2578, 6769, 5474, 7111, 167, 7439, 2339, 5423, 4411, 4112, 6089, 6833, 5257, 7211, 7621, 1080, 5368, 4432, 274, 5344, 6393, 4271, 3344, 5263, 4776, 3877, 3227, 668, 4044, 1020, 6628, 734, 3832, 1756, 5293, 2548, 2423, 5058]"
86A,"[4575, 4225, 6909, 4550, 6168, 2108, 1728, 6708, 7081, 6026, 7382, 1933, 393, 3824, 1464, 976, 6583, 212, 3177, 2092, 2001, 2486, 1475, 7228, 1250, 2306, 6945, 4626, 2084, 7037, 3717, 6693, 4996, 4995, 90, 1110, 2846, 7054, 1406, 7121, 1392, 4066, 6838, 386, 2795, 1307, 4876, 5013, 5544, 5319, 3423, 3990, 3910, 872, 2396, 6811, 157, 516, 3734, 2046, 1511, 6796, 2961, 2626, 7001, 6575, 3616, 1491, 3878, 1251, 6716, 5718, 2633, 4958, 4905, 2727, 18, 7522, 3715, 2843, 3229, 315, 1786, 6462, 954, 7204, 1116, 5985, 2511, 414, 6730, 7118, 3985, 2976, 3698, 2973, 900, 2808, 6742, 7394, 3941, 4668, 438, 7594, 4818, 1740, 6634, 6756, 5315, 3, 1622, 4791, 4787, 7537, 7429, 4062, 2894, 224, 6293, 3168, 1818, 7090, 3781, 5264, 187, 6265, 6055, 4817, 4409, 765, 837, 800, 6618, 6147, 854, 4005, 1713]"
86B,"[4575, 4225, 6909, 4550, 6168, 2108, 1728, 6708, 7081, 6026, 7382, 1933, 393, 3824, 1464, 976, 6583, 212, 3177, 2092, 2001, 2486, 1475, 7228, 1250, 2306, 6945, 4626, 2084, 7037, 3717, 6693, 4996, 4995, 90, 1110, 2846, 7054, 1406, 7121, 1392, 4066, 6838, 386, 2795, 1307, 4876, 5013, 5544, 5319, 3423, 3990, 3910, 872, 2396, 6811, 157, 516, 3734, 2046, 1511, 6796, 2961, 2626, 7001, 6575, 3616, 1491, 3878, 1251, 6716, 5718, 2633, 4958, 4905, 2727, 18, 7522, 3715, 2843, 3229, 315, 1786, 6462, 954, 7204, 1116, 5985, 2511, 414, 6730, 7118, 3985, 2976, 3698, 2973, 900, 2808, 6742, 7394, 3941, 4668, 438, 7594, 4818, 1740, 6634, 6756, 5315, 3, 1622, 4791, 4787, 7537, 7429, 4062, 2894, 224, 6293, 3168, 1818, 7090, 3781, 5264, 187, 6265, 6055, 4817, 4409, 765, 837, 800, 6618, 6147, 854, 4005, 1713]"
